"username";"email";"first_name";"last_name";"birth_date";"country";"subscription_type";"liked_songs_id"
"U0011215";"sheltonamanda@example.net";"Michael";"Moon";"1974/02/24";"Solomon Islands";"Exclusive";"['S0004356', 'S0004222', 'S0003637', 'S0009859', 'S0005085', 'S0007479', 'S0003256', 'S0001898', 'S0007292', 'S0005245', 'S0007579', 'S0010598', 'S0006386', 'S0004553', 'S0002378', 'S0000525', 'S0010146', 'S0008466', 'S0002917', 'S0006058', 'S0006615', 'S0007222', 'S0005009', 'S0006888', 'S0000463', 'S0003472', 'S0002986', 'S0010086', 'S0010592', 'S0000042', 'S0004344', 'S0004357', 'S0009093', 'S0001784', 'S0005514', 'S0002258', 'S0008533', 'S0001328']"
"U0011496";"carl27@example.com";"Nathaniel";"Jordan";"2001/11/07";"Cook Islands";"normal";"['S0003457', 'S0010090', 'S0000227', 'S0000869', 'S0009268', 'S0007759', 'S0008117', 'S0009760', 'S0008741', 'S0005664', 'S0004041', 'S0010521', 'S0003789', 'S0006940', 'S0000221', 'S0004765', 'S0003619', 'S0001175', 'S0002655', 'S0029066']"
"U0010947";"moorechristian@example.org";"Kenneth";"Green";"196706/29";"Korea";"premium";"['S0004277', 'S0001953', 'S0002925', 'S0006377', 'S0004501', 'S0009242', 'S0003842', 'S0005908', 'S0002573', 'S0007926', 'S0005499', 'S0000622', 'S0010503', 'S0004261', 'S0009948', 'S0003132', 'S0008280', 'S0000377', 'S0005372', 'S0007974', 'S0004231', 'S0006013', 'S0002796', 'S0009667', 'S0002842', 'S0008789', 'S0010724', 'S0005755', 'S0004116', 'S0010331', 'S0000353', 'S0005785', 'S0007790', 'S0000848', 'S0003837', 'S0010239']"
"U0010655";"nealanna@example.com";"Matthew";"Anderson";"1998/04/08";"Serbia";"Norml";"['S0004369', 'S0000083', 'S0005370', 'S0006396', 'S0008298', 'S0009040', 'S0006319', 'S0004432', 'S0007184', 'S0003648', 'S0000250', 'S0010613', 'S0010103', 'S0000328', 'S0003172', 'S0003851', 'S0001895', 'S0004307', 'S0001079', 'S0000306', 'S0003039', 'S0004686', 'S0002435', 'S0008666', 'S0006425', 'S0004796', 'S0008180', 'S0003011', 'S0008144', 'S0001914', 'S0006043', 'S0005738', 'S0004605', 'S0000260', 'S0000324', 'S0008470', 'S0005610', 'S0001508', 'S0005537', 'S0005247', 'S0000288', 'S0007329']"
"U0011404";"solisjennifer@example.net";"Anne";"Lawrence";"1984/";"Niger";"normal";"['S0000545', 'S0003599', 'S0000613', 'S0009431', 'S0009496', 'S0007568', 'S0008809', 'S0006909', 'S0002616', 'S0006456', 'S0003524', 'S0006276', 'S0009552', 'S0010582', 'S0005020', 'S0001431', 'S0004690', 'S0004236', 'S0000382', 'S0007100', 'S0007078', 'S0004102', 'S0000273', 'S0010725', 'S0010035', 'S0009387', 'S0001960', 'S0007713', 'S0003876', 'S0000965', 'S0009248', 'S0005341', 'S0006347']"
"U0010588";"wwebster!@example.com";"Nicholas";"Mitchell";"1965/05/15";"Saint Martin";"normal";"['S0006668', 'S0005601', 'S0000277', 'S0000855', 'S0006740', 'S0008550', 'S0005612', 'S0005143', 'S0002270', 'S0005024', 'S0005985', 'S0004008', 'S0008566', 'S0002098', 'S0007226', 'S0000238', 'S0009896', 'S0009208', 'S0002274', 'S0008950', 'S0007173', 'S0000926', 'S0007954', 'S0002524', 'S0003753', 'S0001774', 'S0003333', 'S0007204', 'S0006651', 'S0009529', 'S0005447', 'S0009834', 'S0008079', 'S0010294', 'S0001172', 'S0006001']"
"U0010124";"jenkinsrobert@example.org";"John";"Best";"1974/07/09";"Saint Barthelemy";"Norml";"['S0008287', 'S0002496', 'S0005296', 'S0003478', 'S0009385', 'S0000716', 'S0006701', 'S0005297', 'S0008587', 'S0000704', 'S0009493', 'S0003356', 'S0006855', 'S0008977', 'S0008104', 'S0006799', 'S0006011', 'S0005718', 'S0004114', 'S0004952', 'S0001064', 'S0001831', 'S0009484', 'S0007026', 'S0008049', 'S0010171', 'S0010389', 'S0000326', 'S0008831', 'S0009685', 'S0003387', 'S0010109', 'S0006359', 'S0004165', 'S0007024', 'S0004012', 'S0010202', 'S0005124', 'S0000686', 'S0002230', 'S0010725', 'S0000702', 'S0008038', 'S0006343', 'S0010729', 'S0005206', 'S0009197', 'S0001217']"
"U0010786";"scrawford@example.org";"Austin";"Jones";"1994/08/27";"Ireland";"premium";"['S0003903', 'S0009058', 'S0006668', 'S0004932', 'S0006057', 'S0000841', 'S0003210', 'S0004527', 'S0007051', 'S0002832', 'S0009855', 'S0004567', 'S0007302', 'S0005473', 'S0009764', 'S0001354', 'S0003221', 'S0004639', 'S0003361', 'S0009503', 'S0003684', 'S0003967', 'S0007349', 'S0000142', 'S0002810', 'S0003387', 'S0001517', 'S0005997', 'S0003816', 'S0000066', 'S0007394', 'S0001619', 'S0003392', 'S0007368', 'S0005424', 'S0001749', 'S0001403', 'S0004019', 'S0002601', 'S0005337', 'S0002035', 'S0025752']"
"U0011349";"barkercindy@example.net";"Morgan";"Davies";"1993/04/21";"Maldives";"Premim";"['S0009220', 'S0007830', 'S0000738', 'S0009828', 'S0006326', 'S0007275', 'S0009807', 'S0006888', 'S0004440', 'S0002030', 'S0000550', 'S0006424', 'S0010144', 'S0010562', 'S0001098', 'S0000193']"
"U0011360";"garymorgan@example.org";"Samantha";"Guzman";"1976/10/26";"Congo";"normal";"['S0003325', 'S0003453', 'S0004277', 'S0009027', 'S0009076', 'S0005403', 'S0007945', 'S0001149', 'S0005848', 'S0006004', 'S0001303', 'S0009087', 'S0002915', 'S0004092', 'S0005696', 'S0008666', 'S0009049', 'S0004284', 'S0005462', 'S0006659', 'S0009232', 'S0002188', 'S0005857', 'S0000200', 'S0010323', 'S0000068', 'S0005525', 'S0008181', 'S0004329', 'S0005134', 'S0026519']"
"U0010517";"shannon32@example.com";"Laura";"Abbott";"1979/12/09";"Slovenia";"normal";"['S0008155', 'S0000325', 'S0006031', 'S0002614', 'S0002518', 'S0002004', 'S0007884', 'S0009953', 'S0005353', 'S0010466', 'S0031990']"
"U0011333";"dhernandez@example.net";"Robert";"Shepherd";"1986/10/29";"Costa Rica";"premium";"['S0009942', 'S0010264', 'S0004366', 'S0010717', 'S0003580', 'S0000191', 'S0003954', 'S0005835', 'S0010098', 'S0000187', 'S0008718', 'S0005731', 'S0004530', 'S0001006', 'S0002395', 'S0002088', 'S0002468', 'S0005642', 'S0009257', 'S0003132', 'S0001602', 'S0004900', 'S0004312', 'S0002516', 'S0001134', 'S0003746', 'S0009267', 'S0006026', 'S0005645', 'S0002923', 'S0010043', 'S0009687', 'S0004469', 'S0001872', 'S0001705', 'S0006185', 'S0003416', 'S0008501', 'S0001314', 'S0002321', 'S0004002', 'S0000618', 'S0010612', 'S0004336', 'S0024514']"
"U0010712";"tamarabarrett@examplenet";"April";"Williams";"1985/04/29";"Turks and Caicos Islands";"premium";"['S0004695', 'S0006672', 'S0002311', 'S0010281', 'S0003829', 'S0008276', 'S0002437', 'S0000940', 'S0002540', 'S0001726', 'S0004746', 'S0000525', 'S0006203', 'S0006324', 'S0002175', 'S0004822', 'S0005686', 'S0007455', 'S0008453', 'S0005458', 'S0010184', 'S0001176', 'S0010682', 'S0000231', 'S0003367', 'S0005512', 'S0010576', 'S0002754', 'S0008109', 'S0001165', 'S0005311', 'S0005474', 'S0007973', 'S0008289', 'S0010239', 'S0005459', 'S0009637']"
"U0010018";"nelsondominic@example.com";"Kaitlin";"Lee";"2003/05/11";"Anguilla";"premium";"['S0004090', 'S0005498', 'S0005276', 'S0007441', 'S0008575', 'S0001132', 'S0002587', 'S0002872', 'S0007297', 'S0005798', 'S0008369', 'S0008856', 'S0005535', 'S0010573', 'S0009381', 'S0000922', 'S0010704', 'S0009685', 'S0003873', 'S0007136', 'S0007037', 'S0009391', 'S0001562', 'S0003407', 'S0001774', 'S0006820', 'S0007518', 'S0000650', 'S0008279', 'S0000732', 'S0001749', 'S0009913', 'S0004854', 'S0000452', 'S0002426', 'S0023841']"
"U0010067";"jason28@example.org";"Marcia";"Webster";"1966/";"Benin";"normal";"['S0001347', 'S0001856', 'S0008609', 'S0005798', 'S0008234', 'S0006484', 'S0002128', 'S0005996', 'S0007943', 'S0001135', 'S0000468', 'S0004571', 'S0000810', 'S0004021', 'S0002265', 'S0009267', 'S0002669', 'S0005480', 'S0009070', 'S0002067', 'S0010309', 'S0009194', 'S0008140']"
"U0011068";"yherrera@example.nett";"Virginia";"Hale";"1966/07/05";"Jordan";"normal";"['S0003883', 'S0002683', 'S0002375', 'S0008103', 'S0001783', 'S0008222', 'S0000899', 'S0003179', 'S0004496', 'S0004947', 'S0008112', 'S0005898', 'S0009878', 'S0004767', 'S0007804', 'S0004187', 'S0003024', 'S0007015', 'S0005634', 'S0002006']"
"U0010301";"garciaamy@example.org";"Troy";"Smith";"198404/20";"Marshall Islands";"premium";"['S0010556', 'S0002775', 'S0008857', 'S0006522', 'S0002519', 'S0005878', 'S0003273', 'S0001310', 'S0004189', 'S0005602', 'S0002225', 'S0005893', 'S0010380', 'S0004676', 'S0000097', 'S0009406', 'S0000306', 'S0007992', 'S0002823', 'S0005426', 'S0004311', 'S0003099', 'S0007549', 'S0008892', 'S0006093', 'S0004627', 'S0000053', 'S0002731', 'S0009745', 'S0010032', 'S0010296', 'S0008824', 'S0008592', 'S0000580']"
"U0011257";"rogerscynthiaexample.org";"Travis";"Williams";"1982/11/21";"Yemen";"premium";"['S0001269', 'S0001654', 'S0007299', 'S0003602', 'S0006998', 'S0001520', 'S0003349', 'S0003842', 'S0001824', 'S0004903', 'S0009346', 'S0008182', 'S0007507', 'S0003853', 'S0000920', 'S0003846', 'S0002331', 'S0002194', 'S0001608', 'S0008014', 'S0005710', 'S0005243', 'S0010527', 'S0007003', 'S0001774', 'S0005246', 'S0006800', 'S0008250', 'S0004874', 'S0000568', 'S0002980', 'S0009834', 'S0009615', 'S0005781', 'S0004546', 'S0007887']"
"U0011477";"michael25@exampleorg";"Garrett";"Martinez";"1998/07/15";"Czech Republic";"normal";"['S0007342', 'S0001376', 'S0004995', 'S0010089', 'S0004314', 'S0001156', 'S0000987', 'S0008644', 'S0005654', 'S0006749', 'S0006407', 'S0004823', 'S0005155', 'S0002360', 'S0003663', 'S0008877', 'S0002544', 'S0010681', 'S0007711', 'S0003538', 'S0005214', 'S0001675', 'S0006648', 'S0006126', 'S0007661', 'S0003077', 'S0007031', 'S0004888', 'S0008077', 'S0007586', 'S0007603', 'S0006497', 'S0002472', 'S0006728', 'S0009630', 'S0005220']"
"U0010089";"sbennett@";"Jennifer";"Scott";"1997/05/09";"Palau";"premium";"['S0000717', 'S0005797', 'S0001021', 'S0004197', 'S0000629', 'S0008492', 'S0004259', 'S0010434', 'S0010153', 'S0000802', 'S0010522', 'S0003938', 'S0005402', 'S0004892', 'S0007052', 'S0008240', 'S0005629']"
"U0011064";"alexander32@exampleorg";"Tiffany";"Robinson";"1969/05/30";"Canada";"premium";"['S0010238', 'S0000528', 'S0008794', 'S0000662', 'S0008935', 'S0005931', 'S0001866', 'S0004784', 'S0006053', 'S0006342', 'S0005665', 'S0002153', 'S0005150', 'S0001841', 'S0005730', 'S0007338', 'S0002624', 'S0006066', 'S0008201', 'S0003670', 'S0003390', 'S0004478', 'S0007061', 'S0005793', 'S0009683', 'S0005273', 'S0001178', 'S0000067', 'S0004303', 'S0006566', 'S0008531']"
"U0010064";"holly35@example.net";"Shane";"Frederick";"197903/31";"Mexico";"normal";"['S0002519', 'S0003984', 'S0006167', 'S0006689', 'S0005122', 'S0005896', 'S0007526', 'S0010009', 'S0007119', 'S0006119', 'S0008852', 'S0010380', 'S0009358', 'S0004563', 'S0007298', 'S0010504', 'S0000237', 'S0004639', 'S0010501', 'S0006541', 'S0009472', 'S0004885', 'S0005944', 'S0004434', 'S0000401', 'S0006088', 'S0004566', 'S0002384', 'S0004424', 'S0000200', 'S0000960', 'S0006326', 'S0005547', 'S0000783', 'S0008166']"
"U0011113";"christina52@example.com";"Andrew";"Medina";"1997/06/27";"Papua New Guinea";"normal";"['S0000117', 'S0009803', 'S0004506', 'S0001856', 'S0000846', 'S0005544', 'S0005076', 'S0010005', 'S0000806', 'S0009398', 'S0007924', 'S0005976', 'S0001457', 'S0000881', 'S0004999', 'S0004837', 'S0001711', 'S0001907', 'S0003514', 'S0006291', 'S0001927', 'S0010188', 'S0002826', 'S0010725', 'S0005411', 'S0022886']"
"U0010097";"dawn29@example.com";"Rachael";"Hill";"1997/12/15";"Cuba";"Norml";"['S0003304', 'S0004191', 'S0008885', 'S0004971', 'S0006709', 'S0005591', 'S0004393', 'S0000681', 'S0001255', 'S0010625', 'S0002946', 'S0005624', 'S0001222', 'S0008669', 'S0007160', 'S0003230', 'S0003481']"
"U0010155";"bishopalexandra%@example.com";"Bryan";"Lester";"1991/10/19";"Paraguay";"premium";"['S0006715', 'S0006495', 'S0000838', 'S0007618', 'S0004698', 'S0009997', 'S0009418', 'S0003610', 'S0004575', 'S0008662', 'S0008346', 'S0006621', 'S0010719', 'S0001772', 'S0002093', 'S0008492', 'S0003536', 'S0000358', 'S0004513', 'S0003758', 'S0000103', 'S0008700', 'S0007739', 'S0008324', 'S0003737', 'S0007712', 'S0005202', 'S0004950', 'S0005471', 'S0000026', 'S0004538', 'S0001318', 'S0005819', 'S0006841']"
"U0010216";"richardmitchell@example.org";"Jason";"Foster";"1973/07/14";"Cook Islands";"normal";"['S0001255', 'S0008568', 'S0008979', 'S0005936', 'S0005678', 'S0008191', 'S0000997', 'S0003850', 'S0009893', 'S0001107', 'S0009360', 'S0009012', 'S0005137', 'S0003544', 'S0007805', 'S0009458', 'S0008894', 'S0003099', 'S0009891', 'S0006700', 'S0007241', 'S0004619', 'S0004978', 'S0004694', 'S0003824', 'S0001782', 'S0005639', 'S0010054', 'S0010052', 'S0030325']"
"U0010478";"mcclaintaylor@invalid_domain";"Kimberly";"Hudson";"1968/07/20";"Malaysia";"premium";"['S0000673', 'S0010247', 'S0008503', 'S0003195', 'S0009862', 'S0009303', 'S0002654', 'S0004615', 'S0010317', 'S0004699', 'S0005049', 'S0008541', 'S0010291', 'S0009982', 'S0005399', 'S0003814', 'S0006599', 'S0003868', 'S0003121', 'S0008342', 'S0003649', 'S0009017', 'S0008181', 'S0003477']"
"U0011136";"sheila71@example.org";"Kimberly";"Bender";"1990/09/15";"Cote d'Ivoire";"normal";"['S0002671', 'S0009349', 'S0009077', 'S0009226', 'S0004475', 'S0009386', 'S0005682', 'S0000962', 'S0004038', 'S0003191', 'S0004548', 'S0005834', 'S0009393', 'S0008014', 'S0001512', 'S0003941', 'S0000817', 'S0003784', 'S0008788', 'S0007394', 'S0000775', 'S0002506', 'S0000255', 'S0001076', 'S0009157', 'S0006204', 'S0007893', 'S0026038']"
"U0010200";"jeannelopez@example.org";"Luke";"Reid";"1964/06/17";"Peru";"Norml";"['S0003473', 'S0003194', 'S0010375', 'S0007479', 'S0007035', 'S0002894', 'S0009825', 'S0002766', 'S0010183', 'S0009998', 'S0010467', 'S0008308', 'S0007197', 'S0003257', 'S0009766', 'S0008781', 'S0006370', 'S0001319', 'S0001952', 'S0005970', 'S0006250', 'S0007339', 'S0003103', 'S0006178', 'S0002568', 'S0000774', 'S0001663', 'S0007877', 'S0004633', 'S0002527', 'S0002693', 'S0006113', 'S0000157', 'S0002431', 'S0005354', 'S0009680', 'S0008899', 'S0009260', 'S0003240']"
"U0010820";"noah26@example.com";"Jeffery";"Carter";"1991/99/18";"Norway";"normal";"['S0009191', 'S0001013', 'S0007574', 'S0008890', 'S0006529', 'S0010526', 'S0000278', 'S0005468', 'S0007907', 'S0006060', 'S0006081', 'S0008056', 'S0008396', 'S0008453', 'S0004610', 'S0007954', 'S0005160', 'S0007752', 'S0007078', 'S0007249', 'S0002709', 'S0000610', 'S0001855', 'S0004795']"
"U0011363";"ramirezsteve@";"Daniel";"Reid";"1998/04/11";"Maldives";"premium";"['S0004480', 'S0003910', 'S0007423', 'S0005351', 'S0008411', 'S0001984', 'S0005446', 'S0006092', 'S0008924', 'S0008659', 'S0002436', 'S0003498', 'S0002219', 'S0006587', 'S0009310', 'S0002381', 'S0001212', 'S0007666', 'S0005268', 'S0010038', 'S0006663']"
"U0010421";"agalvan@";"James";"Jones";"1984/04/27";"Maldives";"normal";"['S0002608', 'S0004367', 'S0006445', 'S0008283', 'S0005403', 'S0003839', 'S0000393', 'S0001564', 'S0005343', 'S0000734', 'S0001978', 'S0004759', 'S0003048', 'S0000300', 'S0004796', 'S0004041', 'S0009886', 'S0002723', 'S0006713', 'S0000688', 'S0005117', 'S0007962', 'S0010426', 'S0006448', 'S0006592', 'S0000389', 'S0009983', 'S0001343', 'S0001727', 'S0001417', 'S0007379', 'S0010221', 'S0001487']"
"U0010368";"ifoster@example.net";"Jonathan";"Young";"1986/09/05";"Egypt";"Exclusive";"['S0001954', 'S0009425', 'S0009978', 'S0009094', 'S0001806', 'S0000870', 'S0002582', 'S0000240', 'S0008405', 'S0009545', 'S0006375', 'S0006065', 'S0006881', 'S0007442', 'S0007982', 'S0003681', 'S0001064', 'S0002124', 'S0000586', 'S0004006', 'S0005971', 'S0009275', 'S0002389', 'S0008836', 'S0010010', 'S0008948', 'S0001992', 'S0007947', 'S0007315', 'S0000590', 'S0001872', 'S0008477', 'S0003342', 'S0003107', 'S0006872', 'S0001009', 'S0001398', 'S0004361', 'S0000627', 'S0009554', 'S0009834', 'S0004080', 'S0007952', 'S0007397', 'S0010385', 'S0005886', 'S0002336', 'S0002818', 'S0005103']"
"U0010193";"johnhernandez@exampleorg";"Nicholas";"Gross";"2001/06/17";"Benin";"premium";"['S0002800', 'S0008590', 'S0004641', 'S0010590', 'S0006102', 'S0002821', 'S0000555', 'S0001519', 'S0010206', 'S0010448', 'S0009233', 'S0003241', 'S0000718', 'S0002907', 'S0003441', 'S0003884', 'S0006654', 'S0005819', 'S0007261', 'S0006883']"
"U0011178";"wileychristopher@example.com";"Pamela";"Keith";"1965/12/26";"Cape Verde";"normal";"['S0006589', 'S0010697', 'S0004033', 'S0002976', 'S0001351', 'S0003986', 'S0001972', 'S0001458', 'S0005868', 'S0007260', 'S0002468', 'S0009459', 'S0007403', 'S0002217', 'S0001452', 'S0008689', 'S0010648', 'S0004562', 'S0006023', 'S0004467', 'S0002030', 'S0001973', 'S0024813']"
"U0010679";"randythompson@example.com";"Gregory";"Lee";"1968/07/07";"Papua New Guinea";"premium";"['S0007326', 'S0003966', 'S0002566', 'S0010726', 'S0001739', 'S0003066', 'S0008478', 'S0000532', 'S0009084', 'S0010001', 'S0002098', 'S0010195', 'S0004218', 'S0001629', 'S0006680', 'S0000910', 'S0002077', 'S0002203', 'S0000596', 'S0009124', 'S0001416', 'S0002422', 'S0000280', 'S0009609', 'S0001211', 'S0002188', 'S0005140', 'S0005357', 'S0006074', 'S0006082', 'S0004019', 'S0002275', 'S0002801', 'S0003882', 'S0007820', 'S0025723']"
"U0010514";"heathermedina@example.com";"Tracy";"Brooks";"1990/";"Solomon Islands";"premium";"['S0004514', 'S0002895', 'S0008053', 'S0007572', 'S0008919', 'S0009361', 'S0010596', 'S0006990', 'S0004053', 'S0002766', 'S0008115', 'S0004439', 'S0000846', 'S0005711', 'S0009765', 'S0001204', 'S0008211', 'S0000336', 'S0000203', 'S0001154', 'S0005445', 'S0008083', 'S0001929', 'S0002843', 'S0002216', 'S0010314', 'S0004837', 'S0009012', 'S0010423', 'S0007250', 'S0009891', 'S0010361', 'S0000001', 'S0000474', 'S0009537', 'S0000298', 'S0005546', 'S0005724', 'S0008525', 'S0004300', 'S0000281', 'S0003749', 'S0010213', 'S0006481', 'S0008963']"
"U0010566";"sfields@example.net";"Jay";"Young";"19791024";"Sudan";"normal";"['S0003473', 'S0002049', 'S0008068', 'S0007318', 'S0003626', 'S0005779', 'S0003968', 'S0002766', 'S0010395', 'S0008588', 'S0001536', 'S0001470', 'S0007359', 'S0006690', 'S0002962', 'S0006102', 'S0005173', 'S0009351', 'S0004721', 'S0006980', 'S0003493', 'S0005087', 'S0005030', 'S0001699', 'S0004851', 'S0010518', 'S0001483', 'S0008077', 'S0006507', 'S0007319', 'S0003727', 'S0003116', 'S0003283', 'S0008419', 'S0001686', 'S0007212', 'S0006023', 'S0007871', 'S0003298', 'S0001165', 'S0000561', 'S0006491', 'S0004198', 'S0009938', 'S0004583', 'S0006368', 'S0004274']"
"U0010335";"qhampton@example.com";"Juan";"Wagner";"1995/12/01";"Kiribati";"normal";"['S0000098', 'S0001946', 'S0007438', 'S0000820', 'S0001468', 'S0005427', 'S0004902', 'S0008929', 'S0003363', 'S0003004', 'S0003656', 'S0002896', 'S0000962', 'S0010462', 'S0004780', 'S0007483', 'S0007637', 'S0001841', 'S0006971', 'S0006686', 'S0005339', 'S0006103', 'S0000386', 'S0002380', 'S0009785', 'S0000784', 'S0003187', 'S0010035', 'S0005595', 'S0010510', 'S0002990', 'S0005193', 'S0001148', 'S0023053']"
"U0011232";"julielee@example.com";"Michael";"Brandt";"1979/05/19";"Peru";"Norml";"['S0006528', 'S0000924', 'S0000171', 'S0003787', 'S0009163', 'S0000538', 'S0007192', 'S0009378', 'S0009192', 'S0007696', 'S0008668', 'S0001038', 'S0004731', 'S0003377', 'S0005926', 'S0009102', 'S0001380', 'S0009787', 'S0007241', 'S0005382', 'S0002696', 'S0008752', 'S0010663', 'S0008245']"
"U0010150";"janetbaker@example.org";"Jennifer";"Lawrence";"19900901";"Congo";"normal";"['S0002507', 'S0001915', 'S0006765', 'S0009205', 'S0008513', 'S0007343', 'S0000144', 'S0003040', 'S0008385', 'S0009234', 'S0006919', 'S0001617', 'S0007050', 'S0002280', 'S0002454', 'S0005263', 'S0010646', 'S0008357', 'S0003745', 'S0008227', 'S0003039', 'S0003823', 'S0008831', 'S0000151', 'S0007768', 'S0010509', 'S0006874', 'S0007721', 'S0004797', 'S0006498', 'S0010262', 'S0005846', 'S0010309', 'S0004355', 'S0001165', 'S0002653', 'S0007057', 'S0005074', 'S0008442', 'S0003169', 'S0001887', 'S0008706', 'S0002220', 'S0008435', 'S0007036', 'S0000534', 'S0004030', 'S0002899']"
"U0010318";"bjones@example.com";"Marcus";"Flowers";"1990/12/26";"Aruba";"Exclusive";"['S0008953', 'S0001348', 'S0007466', 'S0008534', 'S0008169', 'S0010013', 'S0002837', 'S0002445', 'S0007381', 'S0007826', 'S0004243', 'S0003315', 'S0002848', 'S0001984', 'S0008178', 'S0007031', 'S0003590', 'S0001976', 'S0002682', 'S0001437', 'S0000604', 'S0004351', 'S0003216', 'S0005851', 'S0001500', 'S0002704', 'S0003317', 'S0001239', 'S0006333', 'S0010391']"
"U0011416";"gary99@example.com";"Danielle";"James";"1969/05/11";"North Macedonia";"normal";"['S0007342', 'S0004560', 'S0001160', 'S0007179', 'S0009235', 'S0003449', 'S0000669', 'S0005209', 'S0004733', 'S0007127', 'S0005450', 'S0008431', 'S0002513', 'S0010359', 'S0008892', 'S0006829', 'S0002480', 'S0007952', 'S0005742', 'S0006206', 'S0006645', 'S0029671']"
"U0010518";"ruizemily@example.net";"Thomas";"Vargas";"1976/08/14";"Bosnia and Herzegovina";"Premim";"['S0001995', 'S0000227', 'S0002329', 'S0003858', 'S0002136', 'S0010654', 'S0003475', 'S0007085', 'S0009192', 'S0003073', 'S0006028', 'S0003832', 'S0009594', 'S0006597', 'S0008280', 'S0002680', 'S0001296', 'S0003344', 'S0000544', 'S0004050', 'S0003283', 'S0005221', 'S0009098', 'S0003924', 'S0010198', 'S0006569', 'S0007935', 'S0002517', 'S0010369', 'S0000196', 'S0003725']"
"U0010623";"scott31@example.org";"Cameron";"Cabrera";"1991/01/02";"Burundi";"Premim";"['S0003451', 'S0000573', 'S0008839', 'S0002497', 'S0005863', 'S0006063', 'S0000716', 'S0004015', 'S0000505', 'S0008115', 'S0004419', 'S0003067', 'S0006244', 'S0002799', 'S0001765', 'S0004297', 'S0008737', 'S0009140', 'S0001879', 'S0006477', 'S0008620', 'S0008175', 'S0005879', 'S0010538', 'S0007583', 'S0000472', 'S0003544', 'S0005453', 'S0002477', 'S0007632', 'S0006633', 'S0010262', 'S0005749', 'S0000282', 'S0003700', 'S0008347', 'S0008835', 'S0003371', 'S0009952', 'S0007448', 'S0008066', 'S0004816', 'S0002493', 'S0000692', 'S0000288', 'S0007069', 'S0007235', 'S0006496']"
